LSOA11CD,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,total_crime,centroid_lon,centroid_lat
E01004344,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.3,0.6,6.999999999999999,537765.3364363605,190981.8488362326
E01004345,0.6,0.6,0.6,0.3,0.3,0.8,0.5,0.9,1.1,0.6,6.299999999999999,538076.4220803521,190611.75647102293
E01004346,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.3,0.6,7.1,537166.1306105058,190724.7779208895
E01004347,0.5,0.8,0.6,0.3,0.3,0.6,0.5,1.3,1.1,0.6,6.6,537301.8957179314,190375.884821027
E01004348,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.799999999999999,538176.000925129,190136.410676338
E01004349,0.6,0.8,0.6,0.3,0.2,0.8,0.6,0.9,1.1,0.6,6.5,538121.202764238,195502.1090371276
E01004350,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.6,6.8999999999999995,537709.8997851599,194832.2178080363
E01004351,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.8,1.3,0.6,6.3999999999999995,538163.4433154204,194926.82791561907
E01004352,0.6,0.6,0.6,0.3,0.3,1.1,0.6,1.1,1.1,0.6,6.899999999999999,539355.7189291127,195000.56566486636
E01004353,0.5,0.8,0.6,0.3,0.2,0.8,0.5,0.9,1.3,0.6,6.5,539611.685356179,194295.65074208428
E01004354,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.6,7.099999999999999,538929.7924281219,194316.7746024899
E01004355,0.5,0.8,0.6,0.3,0.2,0.9,0.5,0.9,1.1,0.6,6.4,537955.0253072107,193619.93290290923
E01004356,0.6,0.8,0.6,0.3,0.3,0.9,0.6,0.9,1.1,0.6,6.699999999999999,537390.3651231579,193969.74718603762
E01004357,0.6,0.8,0.6,0.3,0.3,0.8,0.3,0.8,1.3,0.6,6.399999999999999,537850.3707935071,194295.7760392713
E01004358,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.8,7.2,538187.6983664652,194049.3510922421
E01004359,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.1,0.9,0.6,6.4,538581.867397163,193956.4426041913
E01004360,0.5,0.6,0.6,0.3,0.2,0.9,0.2,0.8,1.1,0.6,5.800000000000001,538423.1370684293,193476.34923004842
E01004361,0.6,0.8,0.6,0.3,0.3,0.5,0.5,0.9,1.3,0.6,6.3999999999999995,537134.7736467763,193572.9622604927
E01004362,0.6,0.6,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.6,539409.2338795919,188574.80172612006
E01004363,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,538708.754590027,188537.12959734962
E01004364,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,538331.6972864552,188244.39657105124
E01004365,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,537946.1965168945,188236.43362462905
E01004366,0.6,0.8,0.6,0.3,0.3,0.8,0.3,1.3,1.1,0.6,6.699999999999999,538900.6851428126,188184.27359968273
E01004367,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,538289.3960712902,187817.25787612484
E01004368,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.1,1.1,0.6,6.799999999999999,538486.2080095935,187702.55833244376
E01004369,0.5,0.8,0.6,0.3,0.2,1.1,0.5,1.3,0.9,0.8,7.0,538195.2511399746,187073.68077181408
E01004370,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,538322.554848124,187279.1771644753
E01004371,0.5,0.6,0.6,0.3,0.2,0.9,0.5,1.1,0.9,0.6,6.2,538796.3207669317,187042.40615562076
E01004372,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.1,0.9,0.6,6.4,538525.6997227096,186957.1121248857
E01004373,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,538120.8850242846,186816.40498475463
E01004374,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.3,1.1,0.6,6.699999999999999,538710.1330585405,186671.08264350676
E01004375,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,538296.4928736292,186612.51127270435
E01004376,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.8,7.2,538390.0350993967,186372.24983973434
E01004377,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.3,0.6,6.799999999999999,539134.6121294727,190796.9468859934
E01004378,0.5,0.8,0.6,0.3,0.2,0.8,0.6,1.1,1.3,0.8,7.0,538635.1654096671,190365.11375331247
E01004379,0.3,0.8,0.5,0.3,0.2,1.1,0.6,1.3,1.3,0.6,7.0,538442.6009023396,192009.15951763283
E01004380,0.5,0.8,0.6,0.2,0.3,0.9,0.6,0.8,1.1,0.6,6.4,539408.5763723536,191648.89553095805
E01004381,0.6,0.8,0.5,0.3,0.2,0.8,0.5,1.3,1.1,0.6,6.699999999999999,538607.1503811167,191439.42305925544
E01004382,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.3,0.6,6.499999999999999,538137.0205250214,191629.98446214292
E01004383,0.5,0.8,0.6,0.3,0.2,0.8,0.6,1.1,1.1,0.6,6.6,538760.3761429101,191150.1361967242
E01004384,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.3,0.8,7.3,538853.5409011963,193319.43365059505
E01004385,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.3,0.6,6.499999999999999,539660.4114106883,192380.82604967037
E01004386,0.3,0.6,0.6,0.3,0.3,0.9,0.6,0.8,0.9,0.6,5.9,539105.706804272,192675.15022546865
E01004387,0.3,0.6,0.6,0.3,0.0,0.3,0.3,0.9,1.1,0.6,5.0,539001.4911308646,192303.89959959505
E01004388,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,538880.1730113642,191963.33638527468
E01004389,0.5,0.8,0.6,0.3,0.2,0.9,0.5,0.8,1.3,0.6,6.499999999999999,539374.3409195722,193767.1649235736
E01004390,0.5,0.8,0.6,0.3,0.3,0.8,0.5,0.8,1.1,0.6,6.299999999999999,539352.7455492668,193331.55627845175
E01004391,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,535421.7031098658,189005.20527807713
E01004392,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,536555.0815400683,189054.20095401147
E01004393,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,536006.8457896332,189212.32489276436
E01004394,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,536226.9001958941,188816.50305561858
E01004395,0.5,0.5,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.299999999999999,535150.9373764257,188224.86656302682
E01004396,0.5,0.5,0.6,0.2,0.3,0.9,0.6,1.1,1.1,0.6,6.4,536377.9468680776,189412.3001414711
E01004397,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.8,7.699999999999999,537040.9788513462,189144.08470408714
E01004398,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.8999999999999995,535783.4384417945,190867.78638543456
E01004399,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,536348.5821205428,191283.64882003964
E01004400,0.5,0.6,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,6.699999999999999,536281.7468504971,190571.5450866817
E01004401,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.299999999999999,535472.6456309451,190010.22839068095
E01004402,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.6,7.0,536436.171623851,190279.39278236925
E01004403,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,536899.9295283558,190889.10576181798
E01004404,0.5,0.8,0.6,0.3,0.3,0.9,0.6,0.9,1.1,0.6,6.6,536245.3917050861,189964.75255975596
E01004405,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.3,0.8,7.3,537918.2504909745,188479.37613600082
E01004406,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,537530.0557621577,188492.1691712396
E01004407,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.999999999999999,537908.4191624572,189676.7550178537
E01004408,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,537489.9498677829,189614.1313606514
E01004409,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,537545.0758518303,189276.7155040398
E01004410,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,537885.9255385053,189294.07731450323
E01004411,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.199999999999999,537481.3029956482,188998.66266418766
E01004412,0.5,0.8,0.5,0.3,0.2,0.8,0.5,1.3,1.1,0.8,6.8,537771.3873843229,188780.6000619881
E01004413,0.6,0.8,0.6,0.2,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,538364.4260446441,192879.63930428214
E01004414,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,537571.2639024333,193043.92793803033
E01004415,0.6,0.5,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.7,537955.7705209692,193095.52557616396
E01004416,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.1,1.3,0.6,6.8,538126.0753653212,192306.99427062244
E01004417,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,537621.2781788143,192378.78198664472
E01004418,0.5,0.8,0.6,0.3,0.3,0.8,0.5,0.9,1.1,0.8,6.6000000000000005,537591.0998195057,191966.32601552943
E01004419,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,0.9,0.8,7.0,537692.1479424159,191521.0781960129
E01004420,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.399999999999999,537638.7176673373,188038.41518469437
E01004421,0.6,0.8,0.6,0.3,0.3,0.6,0.3,1.3,1.3,0.6,6.699999999999999,537094.104795366,187834.28355143816
E01004422,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,535925.1526254439,187246.938480365
E01004423,0.6,0.8,0.6,0.3,0.2,0.9,0.5,1.3,0.9,0.8,6.9,537521.256215912,187753.7220873928
E01004424,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.3999999999999995,537034.2636644688,187328.99966223404
E01004425,0.5,0.8,0.6,0.2,0.3,1.1,0.6,1.3,1.1,0.6,7.1,536670.4972909692,187576.3959516499
E01004426,0.5,0.6,0.6,0.2,0.3,1.1,0.5,1.1,0.9,0.6,6.4,537259.0172780062,187395.96917920082
E01004427,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.199999999999999,536598.0700765892,186988.0098248908
E01004428,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.999999999999999,537425.8957196628,186783.93158118174
E01004429,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.8,7.2,537473.4477893603,186357.97490321886
E01004430,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.299999999999999,537919.2059114216,186003.7888387483
E01004432,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.6,7.199999999999999,537906.3475899178,187398.98982946246
E01004434,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,537149.0892436896,186911.87028004407
E01004435,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.6,7.099999999999999,537769.9926527056,186986.6520942748
E01004436,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.199999999999999,539469.817644466,187809.58600445377
E01004437,0.6,0.8,0.6,0.3,0.3,0.8,0.6,0.9,1.3,0.6,6.799999999999999,538838.8094408832,187577.34191347877
E01004438,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,539684.0350393439,187544.38631087216
E01004439,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.1,1.3,0.6,6.8,538820.135134439,187352.3155430275
E01004440,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.299999999999999,539283.274775687,187119.04463785666
E01004441,0.5,0.8,0.6,0.2,0.2,0.9,0.6,1.1,1.3,0.6,6.8,539758.2138693864,187230.20987947608
E01004442,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.8,7.099999999999999,539196.3114171796,187851.48512264394
E01004443,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.8999999999999995,537204.5456043491,188782.20830759362
E01004444,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.9,7.5,536639.7752233337,188597.07851316952
E01004445,0.5,0.8,0.6,0.3,0.2,0.9,0.5,0.9,1.1,0.8,6.6000000000000005,536953.005460565,188517.30439628943
E01004446,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,0.9,0.6,6.699999999999999,536316.5977823987,188447.90098711988
E01004447,0.6,0.6,0.6,0.3,0.2,0.8,0.3,1.1,1.3,0.6,6.3999999999999995,537272.1297115033,188283.46830329002
E01004448,0.5,0.9,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,536056.8582354451,188027.0277107155
E01004449,0.6,0.8,0.6,0.3,0.3,0.9,0.6,0.9,1.3,0.8,7.1,536887.7798332507,188089.83229924602
E01004450,0.6,0.6,0.6,0.3,0.3,0.6,0.3,0.9,1.3,0.8,6.299999999999999,536723.227920783,192861.03223792784
E01004451,0.6,0.6,0.6,0.3,0.3,0.8,0.5,1.1,1.1,0.8,6.699999999999998,537104.7756177447,193177.86738234732
E01004452,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.8,537102.2610707785,192672.7202549177
E01004453,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.6,7.199999999999999,536494.2861360585,192334.25611556592
E01004454,0.5,0.8,0.6,0.3,0.3,0.9,0.6,0.8,1.3,0.6,6.699999999999999,537061.2478073665,192232.48620007883
E01004455,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,537170.8497784457,191631.01787561737
E01004456,0.5,0.9,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.299999999999999,536566.3281990075,191868.8989753765
E01004457,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.799999999999999,536895.5085775922,189763.18275258478
E01004458,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.1,0.8,6.999999999999999,536553.7788509242,189680.65721891023
E01004459,0.6,0.6,0.6,0.3,0.3,0.8,0.6,0.9,1.1,0.6,6.399999999999999,536715.0606252382,190038.06106002574
E01004460,0.5,0.9,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,537270.328037164,189892.69325057027
E01004462,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,0.9,0.8,7.0,536928.269020497,189467.13600299004
E01004463,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,7.0,536978.2978100197,190149.98031123786
E01004464,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,538267.0587927918,189374.73329842408
E01004465,0.5,0.8,0.6,0.3,0.2,0.5,0.3,1.1,0.9,0.6,5.8,538434.3173543744,189066.23672122604
E01004466,0.6,0.6,0.5,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.4,538152.1294140154,188870.34151883988
E01004467,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.1,1.3,0.8,7.1,538558.8120230424,189003.88017653528
E01004468,0.6,0.8,0.6,0.3,0.3,0.8,0.3,0.9,1.3,0.8,6.699999999999999,539177.2424754698,189590.010757157
E01004469,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.1,1.1,0.6,6.499999999999998,538790.0494606401,189925.71573325075
E01004470,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,538243.9038152442,189746.5266930137
E01004471,0.5,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.3,0.6,6.6,538609.6874186805,189654.3870741253
E01004472,0.6,0.8,0.6,0.2,0.3,0.9,0.6,1.3,1.1,0.6,7.0,528531.2397313822,173874.75635035578
E01004473,0.5,0.8,0.6,0.3,0.2,0.8,0.6,1.3,1.1,0.6,6.800000000000001,528874.202851846,173598.43810318515
E01004474,0.5,0.8,0.6,0.3,0.2,1.1,0.6,1.3,1.1,0.8,7.3,528615.249966854,173467.15351891515
E01004475,0.3,0.8,0.6,0.3,0.3,0.8,0.6,1.1,0.9,0.6,6.3,528894.2236337146,173200.2056465513
E01004476,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,528688.3887943391,174224.256499504
E01004477,0.5,0.8,0.5,0.2,0.2,0.8,0.5,0.9,0.9,0.6,5.9,528346.7233534807,174363.08377599283
E01004478,0.3,0.6,0.5,0.2,0.2,0.6,0.3,0.9,1.1,0.6,5.299999999999999,528060.4120111131,174397.09052002616
E01004479,0.6,0.8,0.5,0.3,0.2,0.6,0.5,0.9,1.1,0.6,6.1,527994.8782708182,173982.65446691005
E01004480,0.3,0.8,0.6,0.2,0.2,0.6,0.5,1.1,1.3,0.6,6.2,528980.8591602752,174011.0405258187
E01004481,0.5,0.8,0.5,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.1,528101.6768986656,172236.9895051252
E01004482,0.5,0.8,0.5,0.2,0.2,0.9,0.5,1.1,1.1,0.6,6.4,528355.6202394555,172015.59486244567
E01004483,0.5,0.8,0.6,0.3,0.3,0.9,0.3,0.9,1.1,0.6,6.299999999999999,529068.0875069762,171946.19937619334
E01004484,0.5,0.8,0.6,0.2,0.2,0.8,0.5,0.9,1.1,0.6,6.200000000000001,529194.3463404464,172855.7871280555
E01004485,0.3,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,6.699999999999999,528497.0986896749,172852.27596800934
E01004486,0.5,0.6,0.6,0.3,0.3,0.8,0.3,0.9,1.1,0.6,6.0,529057.6892929815,172406.49234665578
E01004487,0.5,0.8,0.6,0.3,0.2,0.9,0.5,0.9,1.1,0.8,6.6000000000000005,528732.4812377715,172588.87817376765
E01004488,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.8,6.8,528417.8743711091,172559.55543690472
E01004489,0.5,0.8,0.5,0.3,0.2,0.8,0.3,0.9,0.9,0.8,6.000000000000001,528566.3109415276,172208.41521611673
E01004490,0.3,0.8,0.6,0.3,0.2,0.6,0.5,0.9,1.1,0.6,5.9,526310.4873728744,172427.5859853011
E01004491,0.5,0.8,0.6,0.3,0.2,0.9,0.3,1.1,1.1,0.8,6.599999999999999,526691.1432098661,172272.77956321216
E01004492,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,526155.4337888801,172135.55530934312
E01004493,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.3,0.6,6.799999999999999,525974.2472656114,173581.07185353423
E01004494,0.5,0.8,0.6,0.2,0.3,0.9,0.6,1.3,1.1,0.6,6.9,525886.4484688594,173865.07840071173
E01004495,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.1,1.1,0.8,6.8999999999999995,525810.6045465529,173329.91438488438
E01004496,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.6,6.9,526058.1669969395,172999.73051949774
E01004497,0.5,0.6,0.6,0.3,0.3,0.8,0.6,0.8,0.9,0.6,6.0,526487.1212529395,172815.52533987828
E01004498,0.3,0.6,0.6,0.2,0.2,0.8,0.5,1.3,1.1,0.6,6.199999999999999,526167.7857983678,172692.2152547862
E01004499,0.3,0.8,0.6,0.3,0.3,0.9,0.2,1.3,0.9,0.6,6.2,524801.5329885284,174623.3533102086
E01004500,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,523949.1328650644,174570.13498996015
E01004501,0.5,0.8,0.6,0.3,0.2,0.8,0.3,0.9,1.1,0.6,6.1,523555.40716100374,174699.78212487992
E01004502,0.3,0.8,0.5,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.299999999999999,525064.1841734338,174364.56023997784
E01004503,0.6,0.8,0.5,0.3,0.3,0.8,0.6,1.3,1.1,0.6,6.9,524339.5860379178,174414.52165321304
E01004504,0.3,0.6,0.3,0.2,0.3,0.8,0.5,0.9,1.1,0.6,5.6,524779.204804682,174119.54684356434
E01004505,0.3,0.8,0.5,0.3,0.2,0.9,0.3,0.9,0.9,0.6,5.7,523858.49752889015,174063.10093579956
E01004506,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.3,0.6,7.1,523823.15261622926,174952.99641163048
E01004507,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.8,524467.9053904007,174798.40417687348
E01004508,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,526820.6210592975,175085.23300616417
E01004510,0.5,0.6,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,6.799999999999999,526357.5523233438,174904.84294460263
E01004511,0.5,0.8,0.6,0.2,0.3,0.9,0.5,1.3,0.9,0.6,6.6,525167.2596722204,174882.65233244083
E01004512,0.5,0.8,0.6,0.3,0.2,0.8,0.6,1.3,0.9,0.6,6.6000000000000005,526127.7234505466,174426.33023947693
E01004513,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.8,7.1,525871.2060140301,174320.86307552128
E01004514,0.5,0.8,0.5,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.1,525999.4181407198,174888.2613569886
E01004515,0.6,0.8,0.6,0.3,0.2,0.9,0.3,0.9,1.1,0.6,6.299999999999999,526554.6389636951,175190.28343691534
E01004516,0.5,0.8,0.3,0.3,0.3,0.6,0.6,1.3,1.1,0.8,6.6000000000000005,528708.6093501635,171196.71769439097
E01004517,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,529314.4345417668,171062.5176931153
E01004518,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.3,1.1,0.6,6.799999999999999,529019.2215585181,170969.6775550047
E01004519,0.5,0.6,0.6,0.3,0.3,0.9,0.6,0.9,1.1,0.8,6.6000000000000005,528379.8935415845,170929.76426491578
E01004520,0.6,0.5,0.6,0.3,0.3,0.9,0.3,0.9,1.1,0.6,6.1,528565.372544784,170862.43667994998
E01004521,0.5,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.3,0.6,6.6,529299.5152923309,170714.23078324823
E01004522,0.6,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.1,0.8,7.1000000000000005,529012.2854749368,170609.16508098724
E01004523,0.5,0.6,0.6,0.2,0.3,0.9,0.6,0.9,1.1,0.8,6.500000000000001,529006.7822136147,171596.33963594818
E01004524,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.6,529375.8234998111,171510.4219859962
E01004525,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.299999999999999,527594.2931234328,171365.63479559787
E01004526,0.6,0.8,0.5,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.8,527454.0693119422,171105.35152893479
E01004527,0.5,0.6,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,6.699999999999999,527868.9745193511,171298.24569380493
E01004528,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,528105.1961599613,171151.1364900597
E01004529,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,527834.6083795354,170798.04662682943
E01004530,0.5,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.4,527458.2741693123,170853.87551408488
E01004531,0.5,0.6,0.6,0.3,0.2,0.8,0.3,0.9,0.9,0.6,5.7,527914.012846517,171646.45700882736
E01004532,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,528315.2133503831,171559.18020978264
E01004533,0.5,0.6,0.6,0.3,0.2,0.6,0.5,0.9,1.3,0.6,6.1,528090.1140175755,171443.5247470825
E01004534,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.8,527528.5589492742,176098.24155727722
E01004535,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,526809.3664804366,175799.57358719388
E01004536,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,527252.6445288047,175803.106322012
E01004537,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.8,7.099999999999999,526812.8316309477,175569.9374996757
E01004538,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.8,6.7,526435.9566093946,175397.8538142836
E01004539,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.8,7.2,528084.0242771767,176430.2599227387
E01004540,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,527722.6010800058,176371.2206894148
E01004541,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,526949.5007186204,175997.31336399194
E01004542,0.5,0.5,0.6,0.3,0.2,0.8,0.5,0.9,1.1,0.6,6.0,527908.7993453813,173531.33108550278
E01004543,0.5,0.6,0.6,0.3,0.2,0.8,0.6,1.3,1.1,0.8,6.8,527744.1014369411,173276.94021828548
E01004544,0.5,0.8,0.3,0.2,0.2,0.6,0.3,1.1,1.3,0.6,5.8999999999999995,528257.4937531038,173526.67185014405
E01004545,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.199999999999999,528372.4651974611,173188.90077623603
E01004546,0.3,0.6,0.5,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.0,528011.2907225367,172956.33200227568
E01004547,0.6,0.8,0.6,0.3,0.2,0.9,0.2,0.9,0.8,0.6,5.8999999999999995,527775.1095088641,172936.43063922823
E01004548,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,528077.4362983317,172668.19980225162
E01004549,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,0.9,0.6,6.5,527647.9111243711,172651.77400435857
E01004550,0.3,0.6,0.5,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.0,528104.4123179639,173800.8026083612
E01004551,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,527165.7271668945,175385.5335323163
E01004552,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.3999999999999995,527499.8539104189,175132.63789076076
E01004553,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,527223.9732685444,174894.16088255218
E01004554,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,528253.7080296982,174970.86009938267
