LSOA11CD,road,sidewalk,building,wall,fence,pole,traffic_light,traffic_sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,residential_sim,commercial_sim,industrial_sim,civil_and_governmental_sim,health_care_sim,education_sim,hotel_sim,sports_and_recreation_sim,outdoors_and_natural_sim,transportation_sim,predicted_function,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,total_crime,population_mean_2019_2022
E01001198,0.2986081441243489,0.0074378119574652,0.1868625217013888,0.0074568854437933,0.0036010742187499,0.0006646050347221,1.6954210069444444e-06,3.5603841145833336e-05,0.0589811537000867,0.000799814860026,0.1816139221191406,8.3499484592e-05,0.0,0.2538532680935329,0.0,0.0,0.0,0.0,0.0,0.1233410999564171,0.1142405159079307,0.0951951824249355,0.0779438689971402,0.1051076690807828,0.1082938580065883,0.0950368155609524,0.087334181919288,0.0900717217681012,0.1034350863778629,residential,0.19,0.51,0.38,0.13,0.19,0.51,0.19,0.7,0.7,0.51,4.01,1572
E01001199,0.2424989790468744,0.0656770923632484,0.1981327787513295,0.0207003791592079,0.0177992584411082,0.0035995985328248,6.821954487769356e-05,0.0015583952571187,0.1947862285273927,0.001389746808694,0.1523682122058016,0.0043842648180826,0.0001774993066666,0.090626708086629,0.0003554641958165,0.0001415337655732,0.0037257251280009,0.0016166879437153,0.0003932281170367,0.1172947666266923,0.1135906097731468,0.0947893073434213,0.0832360510865932,0.1055067686254699,0.1062500770569254,0.0929090240043967,0.0934505690279532,0.0949628552687057,0.0980099711866945,residential,0.35,0.46,0.35,0.17,0.17,0.52,0.29,0.75,0.64,0.35,4.06,1726
E01001200,0.3453021226105866,0.0337045104415328,0.172184802867748,0.0089547192608868,0.0061151363231517,0.0020649874651873,0.0001536475287543,0.0004870450055157,0.0978963993213794,0.001996358235677,0.2261825490880895,0.001590057655617,0.0002322726779513,0.0998846336647316,0.0003191630045572,0.0005528485333477,0.0008458031548394,0.0001991766470449,0.0013337665134005,0.1263371367361682,0.1183046513788916,0.1023749079695687,0.0786051810573711,0.1025354703517032,0.1042524888307683,0.0882768104474172,0.0901422530737696,0.0920132349596056,0.0971578651947358,residential,0.32,0.51,0.38,0.19,0.13,0.51,0.32,0.7,0.82,0.51,4.37,1580
E01001201,0.3457261436005942,0.0392069694323417,0.1211761735443375,0.0257428161099425,0.0119879306891025,0.0031891195183125,4.906939645098269e-05,0.0019748394305889,0.1537445916069878,0.0029992649697849,0.2129042209723056,0.0009784209422575,2.1192762586805552e-06,0.0801261510604466,8.053249782985684e-06,1.6791188818776067e-05,4.897158370058718e-05,1.2357010800612392e-05,0.0001059964171841,0.1280844072728637,0.1153805484912862,0.1003453260710993,0.0775311728123761,0.1025100979671086,0.1062518453507016,0.0851582657194948,0.0893827348282441,0.0977937070159068,0.0975618944709179,residential,0.37,0.37,0.31,0.19,0.12,0.49,0.12,0.49,0.68,0.49,3.65,1618
E01001202,0.2758993719546174,0.0771192925096297,0.2234468355914777,0.0052698702135433,0.0225302155746794,0.0042459189504932,0.000111411863406,0.0011723385138648,0.1386709662619982,0.0016860855721495,0.1766545887426952,0.0090335643673112,8.031415364734198e-05,0.058702519551648,0.0006895822386869,0.0008176422772682,0.0026453184247961,0.0006472357301577,0.0005769275079288,0.1125123214744247,0.1195599467704752,0.0962623347308551,0.085451174645019,0.104087848282175,0.107573601338731,0.0932933762866486,0.0948103426117648,0.0909641631526189,0.0954848907072869,commercial,0.25,0.33,0.25,0.12,0.12,0.37,0.25,0.53,0.45,0.33,2.98,2446
E01001203,0.3408522199792244,0.0357332514129521,0.2341249128442216,0.0044819928597712,0.0103061510168987,0.001365401513393,2.3717465608013767e-05,0.0007846668575767,0.0922439502439924,0.000228660694067,0.1832562639967562,0.003238899120386,7.463538128396704e-05,0.0897310445712227,0.0008884847699979,0.0017287429266349,1.0393667912134785e-05,0.0,0.0009266106781001,0.1196281766477879,0.1172439162234152,0.0987574650923849,0.0823026833918914,0.105408453386911,0.1069736817672176,0.0929152476228088,0.0899224799317707,0.0917316588723545,0.095116237063457,residential,0.29,0.46,0.35,0.17,0.12,0.64,0.35,0.75,0.64,0.52,4.29,1723
E01001204,0.3545291688707139,0.0623542997572156,0.0566730499267577,0.0137396918402777,0.0207330915662977,0.0053989622328016,3.412034776475e-05,0.00155946943495,0.244126107957628,0.0056513680352104,0.1693652470906575,0.0019950866699218,0.0041158464219835,0.0441832012600368,0.0119081073337131,0.0,0.0,0.0016825993855794,0.0019505818684895,0.122131720205558,0.1142687759366473,0.1030046258003735,0.0739780259232028,0.094144729350439,0.1092177541441343,0.0754188887204659,0.0965723936538573,0.1105177415455333,0.1007453447197877,residential,0.32,0.51,0.32,0.19,0.13,0.57,0.13,0.51,0.57,0.38,3.64,1566
E01001205,0.2412648750073981,0.0465461962150804,0.0675977995901396,0.0076690905021898,0.0247221282034208,0.0052198699026396,0.0007111058090672,0.0007059733072916,0.2195333538633404,0.0382947748357599,0.2884221394856771,0.0023172551935369,1.1097301136363636e-06,0.0525168678977272,1.8264308120265153e-06,0.000430644642223,0.0038822289669152,5.345200047348364e-05,0.0001093084161931,0.1110232135000229,0.1097546000428836,0.111797320427984,0.0753483493013559,0.0981879460163627,0.1009543792367382,0.0758590719687782,0.1009329086360135,0.0999352391795274,0.1162069716903325,residential,0.29,0.46,0.34,0.17,0.17,0.52,0.17,0.46,0.63,0.34,3.55,1746
E01001207,0.2667047409784226,0.0414011001586913,0.1185848871866861,0.0070890699114118,0.0278216134934197,0.0045364924839564,0.000168718610491,0.0008659816923595,0.1851527441115606,0.0077582132248651,0.2328690483456565,0.0055546987624395,0.008510635012672,0.0641945702689034,0.001044073558989,0.0024080367315383,0.0098363876342773,0.0153916949317568,0.0001072929019019,0.1232425328052189,0.1143736608202097,0.0988176017958213,0.0776187387773227,0.0998929859073921,0.1072201251488279,0.0837167734563902,0.0943137954319697,0.1016770965833164,0.0991266892735302,residential,0.28,0.45,0.34,0.17,0.11,0.51,0.34,0.62,0.62,0.34,3.81,1760
E01001208,0.1799251118868482,0.0239912463772681,0.0280863649101667,0.0075989658260003,0.0358512222125965,0.0016437995391079,0.0003158131807935,0.0006608792103319,0.4740220893668445,0.0454766878517724,0.1058420844402791,0.0278902771652385,0.0080058600312919,0.0240606697656774,0.0030627028489198,0.0001732747614597,0.0003909722878514,0.0316887175310469,0.0013132608065041,0.113950754830748,0.105328333334726,0.0929587977163017,0.0715655104869537,0.0916998487468983,0.104443963215329,0.0727538367909602,0.1096873944365197,0.134333259454746,0.1032783009868165,outdoors and natural,0.44,0.59,0.37,0.15,0.0,0.44,0.22,0.67,0.96,0.44,4.29,1353
E01001209,0.2145023345947265,0.0,0.0022424062093098,3.1153361002604164e-05,0.0084584554036458,0.0063260396321614,0.0,0.0056972503662109,0.551038106282552,0.1709397633870442,0.0311266581217447,0.0017458597819009,0.0069872538248697,0.0008500417073567,0.0,0.0,0.0,0.0,5.467732747395e-05,0.1144962807392001,0.0975674267871653,0.0864936780024347,0.0803749439827635,0.0822003585816572,0.1059658831860721,0.0660515077396883,0.1141963968278439,0.1668121443973938,0.0858413797557804,outdoors and natural,0.3,0.48,0.3,0.18,0.18,0.54,0.36,0.77,0.65,0.36,4.1,1682
E01001210,0.2944739573710673,0.0246801805925798,0.0363042848604219,0.0168082778518264,0.0215648616756404,0.0031014863435212,9.165583430109302e-05,0.0004991411088822,0.2134425360877234,0.0322689022029841,0.2618501508558118,0.0051852045832453,0.0229426719046927,0.0152126862122131,0.0002675614915452,2.4056649422860363e-07,0.0003817618430197,0.05054556356894,0.000378875045089,0.1138266352849578,0.1107523011111272,0.1005537865843666,0.0763718931276556,0.0987526243265899,0.1054156479118601,0.0755558259811948,0.1034179137534293,0.1025212002261051,0.1128321716927127,residential,0.32,0.42,0.32,0.16,0.16,0.58,0.32,0.68,0.68,0.42,4.05,1900
E01001212,0.263590966147938,0.0281577055481658,0.0583271596623562,0.0164111455281575,0.0141663167668484,0.0022964039068112,4.5195393178650435e-05,0.0009744030305708,0.2719298395617254,0.0288790889169977,0.2153814140407517,0.0312312663286581,0.0099528959427756,0.0290565161869443,0.0008251694427139,0.0035524697139345,0.000445705720748,0.0228475702219995,0.0019287679387234,0.1209617801837896,0.1110131838193916,0.096175252296445,0.0750025918072212,0.096805728915404,0.1066577131482589,0.0796682876538976,0.1001899642731062,0.111464649323793,0.1020608485786921,residential,0.34,0.34,0.34,0.11,0.11,0.51,0.28,0.62,0.62,0.34,3.6,1779
E01001213,0.1921876881849843,0.0741504320734913,0.1343391400343213,0.0110092807563379,0.0126190328181943,0.0084363494630149,0.0002305073779135,0.0035574145298739,0.1986834149900222,0.0065665094935839,0.2575446620055115,0.0051804770875068,7.458216218809723e-05,0.0928017901084684,0.0,0.0,0.0023927918738577,5.780101151770156e-06,0.000220146939577,0.1224569809979318,0.1103393914906524,0.0988766353234555,0.0830305485093716,0.1047064659160624,0.106267443076228,0.0888992963351504,0.0948026316180167,0.0931254920566058,0.0974951146765246,residential,0.25,0.3,0.3,0.15,0.15,0.45,0.3,0.45,0.55,0.3,3.18,2014
E01001214,0.2737033565839131,0.0155468185742695,0.078040063381195,0.030812382698059,0.0234553416570027,0.0019507408142089,5.165735880533854e-06,0.0006369551022847,0.0653986533482869,0.0181893905003865,0.3629735708236694,0.0167582631111144,0.0217457214991251,0.0304171641667683,0.0001271367073059,0.0031330784161885,0.0003737608591715,0.0560521880785623,0.0006802479426065,0.1260816360827622,0.1144384127281668,0.0963235053458731,0.0735590394890653,0.1003751757841242,0.10690474546339,0.0778619103735334,0.1052360809170847,0.0944165007890349,0.1048029930269645,residential,0.17,0.34,0.34,0.17,0.11,0.51,0.28,0.62,0.62,0.45,3.6,1779
E01001215,0.2326298002495021,0.0531419337609915,0.230123310281934,0.004296275440365,0.0079510381827993,0.0051550872055977,0.0003538977914353,0.0010170224013154,0.0873224823731668,0.0009379811404383,0.2528798224155758,0.0078763611082565,0.0003650889641044,0.1080423329899542,0.0054201928199224,1.0543399386933333e-05,0.0017357303752815,0.0002191671314413,0.0005219319685303,0.1161632986324802,0.1178456195597551,0.0957479763727904,0.0835415694877012,0.1052448259847859,0.1074989784056027,0.0919105314749171,0.0932118339589986,0.0913220673159686,0.0975132988069993,residential,0.29,0.38,0.24,0.14,0.14,0.43,0.29,0.62,0.53,0.29,3.36,2082
E01001216,0.2801909034634813,0.048000806643639,0.0708114718213493,0.0211440898753978,0.0290964385609567,0.0024640118634258,0.0002464482813705,0.0014177016270013,0.1418021402241271,0.0184777813193238,0.3179962252393181,0.008260515001085,0.0048139360215928,0.0402414769302179,0.005228042602539,0.0003923015829957,0.0025903442759572,0.0066677376076027,0.0001576270586178,0.12140466218728,0.1141667998761505,0.1008897388166947,0.0771275224772251,0.0980849396891683,0.1068970852791939,0.0765861337248381,0.0993817663575842,0.1046198736324294,0.100841477959435,residential,0.35,0.46,0.29,0.17,0.17,0.63,0.29,0.63,0.52,0.35,3.86,1735
E01001218,0.3018343087398644,0.0319262706872188,0.1279570550629586,0.025263873013583,0.0106330640388257,0.0027470444187973,8.554169625946969e-06,0.0002074097142074,0.1285396055741743,0.0135911883729876,0.2764679301868785,0.0056862397627396,0.0108252438631924,0.040325540484804,0.0026911533240115,0.0002562782981178,0.001615235299775,0.0191776969216086,0.0002463080666281,0.1163918504781871,0.1075563002114723,0.104658549272103,0.0848619314736824,0.104546356408436,0.1042581118721358,0.0856765663611107,0.1006750414373655,0.0885400656677357,0.1028352268177706,residential,0.24,0.29,0.29,0.15,0.1,0.44,0.24,0.44,0.44,0.29,2.94,2044
E01001219,0.3033894544456437,0.0302163955063847,0.1032460307517246,0.0064831783896998,0.0103907222636261,0.0023777387295549,5.411962319534971e-05,0.0003979331568667,0.1381542138886033,0.047124115347165,0.2878882424873218,0.0004856711939761,2.9446785910076024e-06,0.0681821142720897,0.0001991673519736,0.0002216316803156,0.0011268972653394,5.614966676946184e-05,3.279301158168275e-06,0.1236151006693006,0.1081166156049101,0.1036193467504957,0.0808503466052665,0.1038771380357828,0.1055537494883303,0.0814264335196236,0.0976909655346895,0.0984832838685456,0.0967670199230545,residential,0.28,0.28,0.28,0.14,0.14,0.51,0.14,0.51,0.6,0.28,3.13,2171
E01001220,0.2243262719416963,0.0388433069422624,0.0448762276322369,0.0122672233028688,0.019154235360703,0.0053880940312924,8.767353739714901e-05,0.0010248866058201,0.3174102156634492,0.0409136785977128,0.2411165099213088,0.0083785126174705,0.0080512825417633,0.020728756264212,0.0026888317532009,0.0037920025811679,0.0003508876487252,0.0101403683280023,0.000461034728709,0.1102516170684815,0.1095787734548007,0.1046241069747838,0.0758487172423803,0.0991301509794485,0.1029987951966346,0.0765550431302043,0.1019567351281381,0.1118294615381252,0.1072265992870022,outdoors and natural,0.32,0.52,0.39,0.19,0.19,0.58,0.39,0.84,0.71,0.39,4.55,1540
E01001224,0.2902913998334835,0.0416794116680438,0.0635657090407151,0.018570337540064,0.0258973146096253,0.001827650803786,0.0003249046130058,0.000803492619441,0.2143295483711438,0.0047267522567357,0.2453302236703725,0.0127385066105768,0.0179240397917918,0.0301310416979667,0.0002159118652343,3.231733273237077e-05,0.0007510552039513,0.0293536650828825,0.0015067173884464,0.128515362430065,0.1128266503969351,0.0958533633739548,0.0742703495230447,0.0975400758345702,0.1070722222161792,0.0839499746717842,0.0968371450262645,0.1059676102823413,0.0971672462448601,residential,0.32,0.51,0.38,0.19,0.13,0.51,0.32,0.7,0.57,0.38,4.01,1572
E01001225,0.2520366774664984,0.047974665959676,0.1158947149912515,0.0147262944115532,0.0275692409939235,0.0151180956098768,0.000666406419542,0.0012180010477701,0.2520220279693603,0.0491681893666584,0.2028152147928873,0.0023191240098741,0.00261918703715,0.0063367154863145,0.0001647207472059,0.000474558936225,0.0018226305643717,0.0029887623257107,0.0040647718641493,0.1056916839308998,0.1107950487627419,0.1008267108269014,0.0854142932362575,0.1013278783184733,0.1052594343212731,0.0833958162031334,0.0989762792677376,0.1055307022129955,0.1027821529195856,commercial,0.33,0.44,0.33,0.17,0.17,0.72,0.33,0.72,0.61,0.44,4.25,1812
E01001227,0.3037449045384184,0.0328124431853598,0.1202831133037593,0.0123767311691392,0.0113533371729207,0.0010556701227282,2.073734364610807e-05,0.0004132318158521,0.1997730309236133,0.0014478128852573,0.2306498263744597,0.0052501462030072,0.0060483513148963,0.0615382363610233,0.0004834520055892,9.885747381981276e-05,0.0001932103583153,0.0119916226001495,0.000465284848044,0.1308225453250508,0.1151307494151816,0.0963861266207011,0.0748857567082627,0.0993982420941819,0.107347230517009,0.0836975828635019,0.0925967690200807,0.1050343353325864,0.0947006621034429,residential,0.33,0.53,0.4,0.2,0.13,0.4,0.33,0.73,0.6,0.4,4.07,1498
E01001228,0.2782383988186774,0.0505952433151303,0.0787856295647748,0.0166205629078364,0.0175089488997769,0.0033382693469752,3.4726899245687834e-05,0.0005518741534587,0.3460740202688165,0.0319859150269022,0.1469857665314071,0.0019933839410657,0.0009580151788119,0.0198747773736829,2.3677431303877013e-05,0.0001742922026535,0.0032643139133964,0.002832434643274,0.0001597495828095,0.119138441483699,0.1114884899670712,0.101156752269731,0.0767622271637223,0.0987995892941027,0.1065156636465496,0.0802481528843037,0.0940681096855124,0.1121413701476882,0.099681203457619,residential,0.27,0.42,0.32,0.16,0.11,0.48,0.16,0.58,0.48,0.32,3.29,1884
E01001229,0.2962153666728251,0.0617858439952403,0.1045074806557045,0.006830816870337,0.0210073488252656,0.0025001646162152,0.0001712232022672,0.0004782891488289,0.1250639992791252,0.0039529972248248,0.3215738760458456,0.0017067419516073,0.0025412499367653,0.0467486939988694,0.0003531516135275,0.0002451544409399,0.0011353707528329,0.0030463708413613,0.0001358599276156,0.1278021965805218,0.1142584273445486,0.105624184084291,0.0753753197829614,0.1008744726583696,0.1051495955404063,0.081187451311548,0.0931383793193596,0.0943981420040659,0.102191831373927,residential,0.33,0.4,0.4,0.2,0.13,0.4,0.33,0.53,0.73,0.4,3.86,1502
E01001230,0.3310962711368594,0.0504891507260433,0.1330728101300763,0.017259374395147,0.0141514958562077,0.001611228461738,2.804317989864414e-05,0.0004918210141293,0.1879916148142771,0.004405116175746,0.2018293088620847,0.0015391100634325,3.986530475786487e-06,0.0546211723808769,4.309576910895136e-05,0.0005212216763882,0.0001792735881633,0.0001821775694151,0.0004837276699306,0.1256243881791981,0.1155779181840584,0.0980366094305352,0.0794072743134551,0.1017012640478263,0.1080098215472571,0.0838011596991643,0.0915229371085145,0.1022053936295169,0.0941132338604733,residential,0.36,0.57,0.43,0.22,0.14,0.79,0.36,0.93,0.79,0.43,5.03,1392
E01001231,0.3218795559224797,0.0559783975206741,0.0976824044689925,0.0159722175740219,0.0201132288846619,0.0035976847077384,0.0001605340164559,0.0012561749722974,0.1431659482743035,0.0143402785187395,0.2801668324061918,0.0009432190659071,0.0002246405488701,0.0407201746251029,0.0018891810809374,0.0004459010872469,0.0004702134748689,0.0005132203461021,0.0004801925044065,0.1250570896874648,0.1165841008796465,0.102852863177663,0.0749673791218416,0.1005582997816701,0.1067712868833233,0.0805928428053874,0.0939368766382931,0.0987265254898472,0.0999527355348622,residential,0.29,0.39,0.29,0.14,0.14,0.43,0.29,0.63,0.63,0.39,3.62,2070
E01001232,0.3236585546422887,0.0383659488379709,0.1109003922576276,0.0086122049716274,0.015374862608105,0.0019034868405188,3.974820360724928e-05,0.0005602424527391,0.1746637948746543,0.0180328117967142,0.2594444683059252,0.0007373197579089,0.000166904779128,0.0457072159880963,1.6137896251284158e-05,9.505346478748272e-05,0.001374892246576,2.684416594328395e-06,0.0003432756588782,0.1248242235048805,0.1104623229631492,0.0993210312087748,0.0780347292045219,0.1022310748516766,0.1072929653124972,0.0803600001598446,0.0981114340214389,0.1028830825655149,0.0964791362077007,residential,0.32,0.38,0.38,0.19,0.13,0.58,0.19,0.58,0.7,0.51,3.97,1562
E01001233,0.314033696349238,0.0465063533872505,0.1198887892172369,0.012489229300772,0.0138065087403489,0.002160264852461,7.549697804337992e-05,0.0006902184284908,0.1166312526649152,0.0136128904673974,0.2902736126537054,0.0039110944864335,0.003855781376082,0.0506729878170389,0.0005583785509279,0.0037840722312389,0.0020625871112089,0.0043108317773666,0.0006759536098426,0.1237457205421266,0.1157798125732888,0.103740948327154,0.0770789241249959,0.1024549775182117,0.1070649239688462,0.0835486674250107,0.093177592933626,0.0951081418436483,0.098300290743091,residential,0.34,0.55,0.41,0.2,0.14,0.61,0.41,0.89,0.75,0.55,4.85,1464
E01001234,0.3174617572196659,0.0345608700825928,0.067578372641992,0.0078327360507006,0.0199592311379471,0.0041733793218185,0.0003687419956942,0.0012619616617214,0.2754757762927119,0.0530153137321281,0.1683381523355047,0.0044907955147285,0.000258557434032,0.0414546512663963,0.0020729698263317,0.0009845569975698,0.0001711204309088,0.000241207210931,0.0002998488466232,0.1182234448734635,0.1118585120498943,0.09802117986491,0.0791039430161339,0.0985747088901834,0.106257581662185,0.0798885121957022,0.0964365381286337,0.1122981050676403,0.0993374742512528,residential,0.22,0.59,0.44,0.22,0.15,0.67,0.44,0.96,0.82,0.44,4.97,1349
E01001235,0.241901664308495,0.0447946747825778,0.0613249775076323,0.0179742585209256,0.0228812549016271,0.0067597643941035,0.0003223971881406,0.000886069821811,0.3024955016669787,0.0786335936326071,0.1831427920526123,0.0036829184841455,0.0002733376870973,0.0243802394902425,0.0046167304889312,0.0016120861589762,0.0030034622895727,0.0009401525806003,0.000374124042922,0.1115700343134718,0.1089188398939048,0.1002669859279322,0.0804868978568635,0.0989075819053216,0.105845840657936,0.0813212006397316,0.0969801894179714,0.1123537813955101,0.1033486479913561,residential,0.28,0.44,0.33,0.17,0.17,0.5,0.28,0.72,0.61,0.33,3.82,1806
